filename,label,transcription
audio_869.wav,3.0,"My best day was when I got first rank in the 10th class. It made me very joyful. If it has not experienced, the life of mine is different. in engineering. It was a very great day. When I got the first rank in the 10th class, I was celebrated with my friends, families and relatives. It is the best day of my life, which makes me more joyful and happy. you"
audio_1223.wav,3.0,Marketplace is an expansionally bustling spot where individuals go to purchase things of their needs so people are selling different things in the market and buying the market so mainly people come to purchase some items regarding or related to home so so maybe vegetables or home items so mainly people come to purchase on their needs and so market contains few shops and market sounds many people sounds will run morning to evening
audio_1038.wav,3.0,"My favorite place to visit is beaches. It is beaches with crystal clear waters, soft sands and gentle ocean breezes. The combination of natural immunity, relaxation and the soothing sounds of waves make it a favorite place for me. Beaches offer a rhythm of waves, warm sand beneath your feet and breathing sunsets. It seeks both adventure and relaxation."
audio_686.wav,3.5,"People people sales different types of fruits vegetables and different types of household Essentials in the market They are available at the roadside. So it will be heavy traffic So due to this heavy traffic the market is very cloudy very much crowds filled with very much crowd and in the morning, it will be very very busy and very rush to buy and sell the fruits and vegetables in the market and in the afternoon it will be nice it will be rest in a rest position and in the evening again it will will be rush there will be a rush in the market and i can we can hear traffic vehicle sounds in the"
audio_346.wav,3.0,"In my life, the best day is my enjoying the day with my seniors. Our classmates made arrangements for enjoying that moment for the seniors to enjoy their farewell day. That time we feel that we are gathering together and make an enjoyable moment. I think that was the most important day and makes the day special. I felt whether we are enjoying or this enjoyment is for our seniors but it surely makes me feel that this day is for us next I feel that if that does not happen I am me I I didn't have an farewell day but that day makes me feel that I am also have a That day will be a special day."
audio_988.wav,3.5,"okay um so i want to describe the scene of a school playground first and foremost i can tell you that the school playground look like a lush green field okay it is a synthetic field field like you know place where kids can actually have fun play without getting themselves injured. And there are so many games that they can participate in. Games, particularly having to jiggle like a bottle, you know. They equally have games where they can ride bicycles. There are puzzle games. There are activities the activities that will enable them to"
audio_653.wav,3.0,"The people are selling vegetables and fruits in the market. The people are buying their necessary things in the market. I can hear the sounds like crowded people shouting and murmuring in the market. The Crowded Market Scene changes throughout the day from morning to evening by distributing the vegetables and fruits to the people. They come to the market to buy. So, this market scene changes throughout the day by selling each and everything to the to the people"
audio_809.wav,3.0,gardening is my hobby that many people enjoy one of the best thing about gardening is the chance to connect with nature and watch plants grow you can grow flowers vegetables herbs adding beauty and refreshments to our surroundings for gardening you typically need to do like tool like gardening gloves and various kind of seeds this tools helps you prepare the soil plants your grow seeds and take care of your plants as they grow gardening can be enjoyed both on your own giving you a time to relax and unwind with others creating an opportunity for for socializing and sharing gardening tips
audio_1043.wav,3.0,My favorite place to visit is Tirupati. So it has most while traveling to this place. There are many places to see that it mostly consists about the beautiful nature and in this place many countries and many religions are combined there. Their local food The most food or dish that I like in this place is that food which is given in the temple. In rainy season this place was most beautiful because in rainy season most of the plants will grow and nature will be beautiful. Nature looks like very beautiful
audio_542.wav,3.0,"My favorite place to visit is a mall. To reach to the mall, first I take a bus which drop me at the location from where the mall is. mall is two kilometers away then I have then to reach to the mall from the location where the bus dropped me I took an auto then I reached to the mall and I see where more and I see a lot of people are approaching towards the mall to chill"
audio_1106.wav,3.5,"My favorite place is to visit Makkah and Medina. I am living currently in Anantapur. If we want to go to my favorite place to visit Makkah and Medina, it will take approximately 91 hours and 35 minutes. at the hijra region of saudi arabia here the place of makkah medina will give a very pleasant peace of the mind where the water will be a pure and the dates of makkah medina which we will eat was very very sweet without uh there were there will be a without sugarless and also sugar and here the water will be a pure and the place give a pleasant mind and relaxation mind to us so i want to visit this place visit this place, it gives"
audio_643.wav,3.0,"My goal is to become a proficient electrical engineer because electrical engineering can involve in a brisk turn like such like automobile industry for EVs in computer industry for some softwares and some hardware industry we can enter into anything and it's It's very tough to complete electrical engineering and we those subjects are very tough like electromagnetic field theory and some machines all power electronics all these subjects are very tough to complete and it's very challenging and yeah, we at first I have to load this load this screen to completeness"
audio_1333.wav,3.5,"So the greatest goal that I have right now is to be able to be a successful programmer because being a programmer is already in my profession since I am a programming student. are already increasing. But it will not make me discouraged instead, it will motivate me to study more so that I can be a work full applicant."
audio_1239.wav,3.5,"hobbies are work which a person does with interest gets much satisfaction and amusement it is a kind of recreation shudder from the searching beam of the sun and also get fruit from it there are many kinds of hobbies and we select one of them as per our will and mindset some has hobby of collecting postcards some collecting interesting book of stories stories, some pet birds, but my hobby is gardening. I am much interested in gardening since my childhood. I like to see the green, belberry grass, different color flowers and beautiful plants. So I have selected a piece of land in my house and planted different kind of flowers. I have planted red rose, yellow and black rose plants and have arranged them one one after another."
audio_1264.wav,3.0,"For me my favorite place to visit is Hyderabad because Hyderabad is a capital town for the Telangana which was consists of forts of Nizams which was built by Nizams and it has a terminal which was beautiful to watch and the local food I wish to eat the local food eat the local food was Piyani, Spas 2, Ammi and at a particular time to visit is summer holidays because where my family members and my friends are available for me to visit that so and Hyderabad and it's consists of also Golconda which fort which was famous for shootings and which was built in Nawab's time and I wish to visit that place 감사합니다."
audio_854.wav,3.0,"Hi everyone, I am here to tell about the best day of my life. The best day of my life is the best experience I had in my daily life. My daily life is different from the best day of my life. The best day of my life is special that I am happy that the people all around me are may speak to me and may enjoy with them and make me more and make more memories in the future and this makes my day special because to spend time with others or with family or anyone so i feel about thinking that day or in my daily routine is that very happy and that is emotionless these emotionless."
audio_681.wav,3.5,"So hello everyone, I am going to speak on the topic like I am in the market and I am a shopkeeper and I am describing the whole market. This market is very crowded and in the morning the crowd is very less and as the day keep on rising, as the sun keep on rising, so as the cloud and since when the sun sets, the As the sun sets, the market is also full. There are different kinds of noises in this market like the sound of vehicles, horn blaring, the sound of ambulance, police vehicles. There are many shopkeepers who are just shouting and selling. selling their products."
audio_711.wav,3.0,In the crowded market we can see the sellers are selling their vegetables or something the products which they have and the buying means we are the buyers of the market so we can buy the various products from the seller and we can hear some sounds of selling their products to the customers and they have to be shouted at as as as possible larger to cover the crowd so that they have to take her business for good position and the crowd markets and change throughout the day from the morning to evening all the customers are going to visit and go it's all depend upon the market space and the people who are buying are the customers and ان سے اندر آگے سے لی
audio_5.wav,3.0,The people are there in the market to purchase the products in the market and then and then to get the required things and they sell their product in the market the people are came to purchase the things they required and the sound came from there is very noisy and which leads us to lost interest on the market means where we a lot of people are used to be there and the crowd should be more and more and then the crowd that seen in the in that area makes us to feel like happy to see those people and then the cow is always being like arrogant in nature to purchase the things they require this is what i saw in the crowd and the thing is here is thing is here is the
audio_446.wav,3.0,"My school playground is very large in size. It has some grass on it and some area has not grass. The sound I hear is about boys playing and girls are also playing. Kabaddi and etc. At the edges of the ground, there is stairs are made to sit and watch the game. Everybody is playing busy in the games and enjoying their life and forget about other self."
audio_827.wav,3.5,"La salve, l'Etat! La salve, l'Etat! uh Lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, lush, Thank you."
audio_67.wav,3.0,"In the crowded market there are a lot of people selling fruits and fresh vegetables, a lot of grains and the sounds on the market are especially shouts, shouting, a lot of shouting and the conversations between clients and also in the morning is usually the most the most crowded in the evenings the pace of the of the market is a little bit reduced so"
audio_776.wav,3.0,नीचे जाओ पी रहे है देश टर्सर ये रहे है रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेपान रेप I am a cool person in my own right and that is enough since my vibe also creates a great environment around me. I can't tell from the beginning but I have noticed a shift in myself and it's extremely cool so I accept it. I choose to be happy no matter what. I like not to rely on people for happiness so I am quite content with my own company. and when
audio_93.wav,3.0,This market is very popular in the city. You can find fresh vegetables and fruits and also you can find traditional foods in here. It is quite crowded in the afternoon times because people are having lunch in here and also you can see some see some ladies who are shopping their grocery from this market. In the evening times you can find that markets quite because all the sellers are tidying up their products and then they're heading to home. heading to home
audio_677.wav,3.5,"I am the voice of the world. I am the voice of the world. I am the voice of the world. I am not alone. Here I am, yesterday, today, today, today, today. Kali Kali Kriya. Sampai jumpa. Sampai jumpa. Thank you."
audio_1226.wav,3.0,"How I describe a crowded market is that there are many people that are in the market in a certain industry that people are interested in, wherein people wanted to buy and people want to sell within the industry that really takes their interest. that they want to buy so that it is in demand for them. The sound that we can hear in the market is that where people are trying to negotiate to each other and also where people are trying to engage and collaborate to each one another. The market scene changed throughout from morning to evening is that people are more productive in the morning than in the evening. than in the evening."
audio_1136.wav,3.5,My goal is to become an independent girl. I want to be an independent girl because in my home it is very difficult to be an independent girl because they will say you are a girl. You should not go out. You are a girl. You shouldn't talk to the boys. You are a girl. You should be in your limits. They always say that to overcome this disadvantage in my home I want to be independent. If I were an independent girl I can be able to face my family I can go out go out whenever I need I don't want to depend on others like my father he was with me so I don't want to depend on them on future I want to be independent for that I have to be I have to face many problems not only in house in also out of the society now it's better now every girl is choosing to choosing to be an independent
audio_536.wav,3.0,"My favorite place I visited recently is Pondicherry. Pondicherry is the place and that too, that beach, Rock Beach, that's my favorite. I visited for the first time to the beach. It is a beauty in simplicity. This is an apt phrase of wonderful prominent beach in Pondicherry. It has a clean environment. wrong with. Swain palm trees, clean water, sun, kiss the sand. There is much beauty in the beach. I loved it so much and food is also very good. But I want to visit it one more time. I love the beaches and it's very clean, yes. It's magical and beautiful. In the winter season I think it will be more I think it would be more better."
audio_1247.wav,3.0,"So my favorite place to visit is the Savaliya ji Mandir in Rajasthan. We could travel to the Savaliya ji Mandir through railway stations. I usually take a train from Indore railway station Madhya Pradesh. The train takes around 4 to 5 hours to reach hours to reach the destination from the railway station we can take a bus or a rickshaw to reach the temple the temple looks very fabulous and you can visit the temple during the christmas therefore, the tenacity of the"
audio_61.wav,3.0,Question number one is what are the people selling and buying in the market? The people are buying vegetables or fruits and so on and the people buying those vegetables from the vendors. What sounds can you hear in the market? Like selling the person who is selling and the person who is buying that sounds are hearing in the market especially. How does the crowded market scene change throughout the day from morning to evening? day from morning to evening from morning the crowd are very uh very high due to the due to the freshness of vegetables and uh under fruits or something so the people are are mostly coming to the come to the morning times because the vegetables are very fresh and but in the evenings the vegetables and fruits are something uh in getting into the wet so so that the people will come in morning times only morning times only
audio_336.wav,3.0,"The best day of my life was the day I got a visa to abroad, the day I got a visa to school in the UK and I was looking for the best place to study and to progress my career and I was already frustrated with my country, the situation of my country was already depressing depressing and I applied quite a few times before and I was rejected. So the best day of my life was the day that I got my passport stamped that I was relocating to the UK and I got here to the UK and I remember the flight I could not I was excited all through the flights and I was so excited by the time I landed in ever since Dan and I've been"
audio_661.wav,3.0,"I am going to tell about this scene of a crowded market. The crowded market is full of people selling and buying vegetables etc. In the market you can find vegetables. The people do the both conditions selling and buying. The vegetables may be cost are low or high. But the sounds which they say that these are the vegetables you can buy, these are the vegetables they the vegetables they are available these are the sounds which can which can be here in the market and those sounds are even even audible in the road also the crowded market scene changes day by day from the morning to evening in one day morning to evening the crowd changes and the scenes the fighting's the all the things that will be changed."
audio_788.wav,3.0,"its smoothing effect. Besides this, I also have hobbies such as reading comic books, painting, writing narrative stories, and maintaining a scrapbook. These activities make me happy and enhance my hidden qualities. Writing and reading boosts my imagination. Along with these activities, I participate in gardening in my leisure time because I love to plant new and colorful flowers. flowers. Moreover, I like dancing and singing. These are the activities I often do whenever I find time. After completing my studies and homework, I do participate in singing and dancing competitions as well. Because I like to sing and dance, my teachers and parents always appreciate and encourage me to pursue my hobbies. not only in terms of appearance,"
audio_1212.wav,3.0,"The playground of my school was very vast. It consisted of a basketball court, a football ground, a volleyball ground, a table tennis court. The ground was very vast and it consisted of a room. where all the equipments related to the sports were there. The town was around expanded around half an acre. Thank you. Obrigado."
audio_813.wav,3.0,The most my hobby is listening music. I enjoyed a lot during my listening music. I use my mobile for listening. I don't use anything for listening music. I have lots of a lot of songs in my mobile using Spotify and my Jio app for listening music. I didn't expect other people to enter while I enjoy my music. I enjoy my own company during listening. I
audio_1118.wav,3.5,The goal of my life is to become a software developer because I would like to do something for my country to make me proud and my parents as well. By building a software I will be able to make the future generation to be able to use and will be able to use this thing so that they are helpful to them the challenges i would face to achieve this goal is to learn a lot of things like new technology and new technologies and gaining lots of knowledge and experience about what is current situation happening what is new technology is coming my motivation to stay focused is my parents who are going to encourage me and my cousins who give me give me motivation for
audio_678.wav,3.0,"It's a crowded market. People are selling vegetables, fruits. On one side there are lines of clothes and there are even cars at the end of the market. I can hear sounds of people yelling for people to come and buy their products. I can hear the customers hugging. There is back and forth conversation between the hugglers and the sellers, the buyers and the sellers. As the day progresses, there is less and less of people, people migrating back home. The sellers who sold their products are closing down, packing up and leaving. I'll update."
audio_427.wav,3.0,"The scenes of the playground reminds me of that of my primary school which is usually a favorite activity of annoying from the children around the neighborhood. Usually the playground is filled with children trying to always play the game of football or sometimes just skipping ropes and other related activities that little children like to play and you could usually hear the echo of sounds of sounds from the children shouting in raised voices and oftentimes just screaming and shouting because they are having fun and excited. It's usually a whole lot of noise going on at the area, oftentimes when the kids are on break and they are playing their game of football or any of the skipping rope. Usually it's always a fun experience to listen to when you're passing because because oftentimes during my"
audio_755.wav,3.0,"Yeah, my favorite hobby is about playing shuttle. It's my one of the most enjoyable hobby and I used to play every day with shuttle and I enjoy practicing with my own and with also my friends because it makes me more and more competitive day by day and it increases the sportive skills and healthy fit towards my body. towards my mental and physical happiness and it makes me fit and i enjoy playing schedule every day and yes of course i practice that hobby with help of my friends and one of my friends suggested me this when i was fires wall and from"
audio_110.wav,3.5,I think when the market is crowded it is a really good thing and if it is crowded we can say for sure that people are earning money vendors are selling something people are buying from the vendors and the chit chats between them and the bargaining between them and the sound of the market itself says what the market is doing and what people are benefiting from the market and so if a market is crowded and and it is buzzing it means that people are earning something and vendors are making some money and so markets will be mostly packed and busy from the morning morning and it
audio_859.wav,3.0,"Going on a trip with my family is super fun. When we all pack our bags with clothes, snacks and toys which we need, then we hop into the car and we head to our destination. Along the way, we play some games, sing songs and laugh a lot. When we reach, when we are going, it's like a whole new thing. whole new thing we explore new places like beaches parks museums sometimes we even stay in a cool hotel or cozy camping we eat emmy food together and take lots of pictures to remember the good times but the best part of the trip is being together with my family we share special moments make awesome memories and have a tone of fun have a tone of fun."
audio_957.wav,3.0,"My playground is very big. Our college playground is very big. And many students used to play cricket, volleyball, share tail. All the games can be played in the playground. But so many students are used to play cricket. Even our college conducted many games for the college day. Such as cricket, volleyball, cocoa. coco, shetail, badminton, throw ball etc. In that our college is very famous to play and very many students are used to play the cricket where all the branches used to play against each other. For each and every year students like to play the cricket and many students used to encourage them while they are playing. while they are playing."
audio_1252.wav,3.0,"So my hobby is reading the Bible every day before sleeping, before I go to bed. Every day I need to or I would like to learn and read one chapter in the Bible. And there is a note for my hobby. I am enjoying to read Bible and know something about it. there and that is helpful to live in my life and change everything after reading the bible and i also learned something about from that book there is some valuable things that they can change our diary loading and they teach how to talk with others how to maintain your skills how to learn how to teach how to live how to leave."
audio_1126.wav,3.0,"In my life, my goal is to become an IPS officer. It's too tough to prepare the UPSC because we learn so much of syllabus for that exam and so many challenges also is there. and so many friends are supporting me for the exam and I'm also trying to very very best for exam okay and my aim is also best my aim is also IPS officer thank you Thank you."
audio_699.wav,3.5,"The people selling and buying in the market are clothes like t-shirt, shoes, bags, and I can hear them encouraging the customers to buy their products with their With their every products, they promoted all the products. And there are conversations of customer asking for the price. And having been asked for a discount, they coordinate with the seller. teller, and then"
audio_1314.wav,3.0,exploring my favorite spot an adventure to the beach where clear waters warm sands and tall palms create a perfect haven of relaxation enjoy also a details exploration of my favorite place to visit where a crystal in water speck and soft sense green bear fit and also And also I have my favorite place to visit which is my favorite place is Baewook. Baewook is full of memories like my friends and my friends we go there and make memories and talk with each other and deep talk like that. I like to go there. go there because yeah.
audio_794.wav,3.5,My hobby is to watch movies and listen to the music. And mostly I used to listen to music which was very melodious. And I like to listen to melodious songs very much. And I never try to sing songs because my voice is not that much good. And my hobby is to read books also and watch movies. and watch movies and my favorite movies are which are pleasant and which uses comedy to enjoy with the family and I used to see with movies whenever they were they come on television for festivals like that and they used to listen to music whenever whenever I travel to long places and I used to listen very much Obrigado.
audio_1129.wav,3.0,"This goal is very important to me to stand behind our family in any situations. For this, I have ready to face any challenges for achieving this goal. My parents hardworking and hardworking makes me makes me focused in this or in this goal only because my parents are more motivated to me for hardworking and standing behind any situations without without fearing facing any situations with with our hardworking. So I have so I want to be achieved this goal for achieving this goal. I want to challenge myself in any situations. situations."
audio_808.wav,3.5,"My favorite hobby is listening music. I really enjoy this hobby a lot. It's my favorite because it gives me a pleasure whenever I get stressed or I feel tension about anything. It really gives me peace of mind and I also use some kind of tools for this. I use star maker app to improve my sound. to improve my singing skills. It really helps any kind of person to improve their singing skills and I enjoy practicing by listening and with my friends like chorus singing and we really enjoy those kind of singing. At morning times for any during getting ready to college we from wake up time to till going time to college going them to college,"
audio_875.wav,3.0,"I am here today to explain or describe my best day of my life. Recently I have visited an industrial tour which was conducted by our college team. We have visited the Bangalore. I have visited an expo, a technical expo at Bangalore. This day because very make me special because me special because i have joined this tour with my friends i have enjoyed very much i have visited the expo which gave me knowledge how about technical means it have it gave me knowledge how to design how to think the problems the way of thinking the problems i have seen a lot of experiments which was placed by companies buy-in companies, it is a nice tool."
audio_842.wav,3.0,My best day in my life is when I went to the trip for the Ramoji Film City which was located in the Hyderabad with my friends and I'd be very sad if I didn't went or experienced this best day because I love traveling and I love to enjoy with my friends when I was on trip and this day makes me very special because we enjoyed a lot and a lot in the Ramoji film city and we experienced a lot of fun and food we had in there and we went to there by train and we have a lot of fun when we while we are traveling and i feel very happy when i'm thinking about that day and i am so happy for the best because because it is my best
audio_1182.wav,3.0,"My goal in life is to be rich. Why? Because I believe that if you are financially stable, you can do all things. You can buy things you want, you can get the food you want, you can taste all the food you want, and also you can help other people by giving them money. giving them money so that they can have their own food. And also you can give your family their needs and wants. And with all of that, you will be satisfied and happy with your life. So my goal in life is to be rich and to be financially stable. That's all. Thank you."
audio_848.wav,3.5,And my best day was when I went to my sister's exam. I need a friend or I need a friend to company for me. So I have taken my friend along with me and it was a best day I think because I have experienced a different kind of closeness between my sister and me. closeness between us and if I hadn't experienced that day and maybe it was not good on that day I mean I feel bored or etc etc that makes me my one of my day more special to me I didn't expect that I go with him with for with my sister and it make my it makes the it makes the day special because
audio_1040.wav,3.0,In India my favorite place is Goa. In every year I must visit Goa every summer. I love to travel in train and bus. But previous year I travel in flight. That experience is very good for me and very low time to reach Goa. and I enjoyed a lot with my friends. In the Goa some foods are cost and some foods are good but I like the very much Goa and fish thali. That food is very awesome and in some hotels that food is very cheap and some hotels it's very high cost. I think it's time to Best time to visit for Goa is summer season.
audio_956.wav,3.0,"In my school, playground is very large and very sufficient to play every game. In my school, so many students play some types of games like Coco, cricket, tennis, basketball and some parts of games. some particular games is there and that is also going ongoing some students playing cricket some students playing volleyball some students playing any like running or coco type in my school ground so many sounds are hearing like hurray wow and so many are josh Josh with"
audio_902.wav,3.0,I would never be this passive and optimistic person I am right now if I didn't experience the best day of my life. It made me who I am today and made me feel loved and appreciated.
audio_441.wav,3.0,"My school playground is very big. In my school playground, many kids are playing very well during afternoon times or evening times. Basically, in my school, there are many types of games which was conducted by our PT sir. Our playground looked like a square shape which contains many games. games which was played by the students daily. In my playground I can hear small children sounds and a beautiful bird sounds and the teachers sound who are saying to the students to play well and encouraging them to play a variety types of games. My school playground is one of the most amazing playground Nia."
audio_237.wav,3.0,Greetings. I am about to describe my favorite hobby. My hobby is to read books. What is the thing that I enjoy most about my hobby is because when reading books it gives you a peace of mind and it also gives you a lot of knowledge. You can learn a lot of vocabulary from what you learn and you can also use it in your daily life. There are certain tools that I use in order to read. have a lot of books from which I most commonly read but I also use the phones and laptops in order to read because there are many free apps and also paid apps in order to provide your books. I enjoy practicing the hobby on my own because reading alone is a kind of peace and it is also very soothing but I also suggest others to read a lot of books because it can greatly improve their vocabulary and it also can and help them to improve themselves.
audio_1290.wav,3.0,"There are many times that when I say I had the best day of my life we're just humans and sometimes you often think we if we happen deserve it or not well it depends on how present think of the best day of my life is When I taught kids of different age level with the help of my church friends and such, it was a really nice feeling being able to do that makes your heart flutter. Gracias."
audio_1162.wav,3.5,"I have a set of different goals under my pocket and the most important goal for me was to become successful in the future. In accumulating this success, I have to become a determined person and I would also seek to help others and I would also I would also seek for help if needed. What motivates me to stay focused and determined to achieve this goal was the reason on why I am achieving or why I want to achieve this because to me, becoming successful was meaningful to me and I would want to I would want my family or"
audio_700.wav,3.5,my topic is about the scene of a crowded market here the sellers will sell the goods and the buyers will buy the products her goods or products are nothing but okay both are same here the sellers will sell the goods uh to the uh buyer and the buyers will uh uh buy the goods uh from the sellers here the the sounds we hear from the market are very noisy noisy and sometimes we'll call it a this is an market or an classroom like that and from morning to evening the at at morning times the crowd will be very more uh in the market and at evening times also it will be more when the festival seasons will come for buying the vegetables and fruits and etc things so the the at the morning times the crowd will be more as when compared to the evening times of the evening times in our daily daily
audio_1200.wav,3.5,"so the people selling in the market is fruits vegetable and vibrant textiles you can hear the vendors call out their wares their voices blending into a cacophony of sound fills the air so the scene changes from morning to evening Filled with laughter rising above the dean, street performers entertain the masses with the music and dance adding to the live atmosphere. Amidst the chaos, the market exudes a sense of energy and vitality, drawing visitors into its vibrant tapestry of sights, sounds, and smells."
audio_147.wav,3.0,um um um um um um
audio_212.wav,3.0,"Oh, yes. I enjoy, I always enjoy playing tennis because it is my hobby. A racket or a tennis ball are required to play the tennis and then, but they are not expensive so we can buy easily them. Yeah, I always enjoy the tennis day. Enjoy playing practice, playing tennis with my friend every weekend, Saturday or Sunday, because it will always make me be fresh and then enjoy me fun. Every weekend, I always spend a good time with my friend. you"
audio_168.wav,3.0,"My most favorite hobby is cooking. And I mostly enjoy my time with cooking whenever I'm at home. Because that will give me some peace. It will give me some happiness. Yeah, basically the cooking needs some tools like utensils, like food items, the raw materials required to cook the delicious food. Yes, I enjoy practicing my hobby on my own. Yeah, I will practice it my own, not with any others. But with my mom also, I will enjoy cooking. We both enjoy cooking. That is my best hobby. And whenever I feel sad, I will always cook. I also prepare some delicious foods. Whenever I am feeling low, I will cook my food. With my mom, it will be a best memory for me. memory for me"
audio_240.wav,3.0,"The most enjoyable moment in my hobby is coding. I think coding is a platform in every day, in every platforms like lead code, hacker rank and coding ninjas. I practiced on all that platforms. Now I'm realized that the coding is important, but the number of problems not important. We have to solve the problems. I always use it to solve the problems with medium and easy level. From now onwards, I want to make sure that the hobby should be interestingly applied to the improve my skill set. I think I want to improve the app field. Definitely for coding, it will require either a laptop or a mobile. laptop because it will be suitable to"
audio_695.wav,3.0,"The market is always crowded with goats, horses, donkeys and camels. They come loaded with the produce of the season such as cotton, grain, oil, seeds, vegetables etc. Whenever I visit a market, I find the howlers shouting loudly to sell their goods. sell their goods they try to attract the people by several names and i like i'll i will go every sunday with my father to the market and there are so many different types of people different types of languages and this slang was very different to us and they sell so many things thank you Thank you."
audio_256.wav,3.5,"Tashkent Tashkent I am the one who has been, who has been, who has been, who has been, who has been, who has been, I am the king of the world. I am the king of the world. SOS A Thank you. Thank you."
audio_443.wav,3.0,"The school playground buzzes with energy as children laugh, chatter and play swings up through the air while the rhythmic squeak of screws fills the space. Grits, their chalk marks vibrant against the asphalt, the basketball court with the bounce of balls and the cheese of ang. Athletes, meanwhile, kids scramble up ladders and slide down slides, their joyful shouts blending with the occasional whistle of a super-wisting teacher. The playground is a mosaic of color, moment and lawful, a vibrant hub of childhood excitement. Gracias."
audio_63.wav,3.0,"Basically here the crowded markets, the market should be crowded on Friday times. There are so many people in the markets. They might be selling the vegetables, fruits and the household items, everything. Whenever we want to buy something, we will bargain there. foods and some bakery items and some food items uh breakfast lunch items all these entire things fruits veggies etc are and people are buying the same things in the market and the sounds can you hear in the market is like uh it is full of crowd like so much noise we will listen and how do the crowded market scene change throughout the day from morning to evening So basically the crowded market"
audio_721.wav,3.0,it is a center of attraction for both buyers and sellers there is no other place in the area having so such risky business as the market i always find a big crowd there there are usually shops or decorate all decorated beautifully uh so usually the markets are very busy and crowded um it is very difficult to buy something it is very difficult to buy it it is very difficult to buy fruits vegetables and we can't communicate with the sellers because there are so many people and they will sometimes they will get confused for you uh to to the customers because all of them will gather at one place and they someone want a motor சம்மன்மான் தம்புட்டா சம்மன்மான் தம்பு
audio_636.wav,3.0,My goal is definitely important in my life. Goals are most important for every individual. I think everyone has different kinds of goals. My goal is to become an IAS officer and that shows my courage and determination and my power. I want to achieve my goal. That's very important. important for me but finally my goal is to be very happy and to make my parents feel proud about and I wanted to be independent and serve the nation of course I may face challenges to achieve these goals so many circumstances and set yourself on one specific achieving goal Let's put time into a frame.
audio_870.wav,3.5,Sampai jumpa di video selanjutnya. Terima kasih telah menonton. Stupor. Empyrean. ... Sampai jumpa. Sampai jumpa. Thank you.
audio_1335.wav,3.0,"Every person has a goal in his life. He works towards it. Struggling day and night for his goal is what we all do. I always love reading books. My goal in life is to become a writer. I am the only child of my parents. So basically, I was very lonely kid. Books made me forget the fact every time that I am lonely. lonely as my goal i wish to improve my education skills and analytical skills inculcate redefined qualities among young minds and make them teach barriers every person must have well-defined objective in life it helps us a life with a specific aims given vitality to a person GIFS"
audio_707.wav,3.5,people sell their goods and services in a market they will sell and buy in the market what sounds good every time it sounds like they are selling their goods and products to the customers in a market has so many people many people who will buy and sell the goods according to their needs in in the market every time there will be a crowded people there in the morning as well as the evening so it is a business you
audio_581.wav,3.0,"All right, I would say my goal, which I would say I already started participating on it or starting to take part of it. My goal has been to serve, to provide a service to the people as a public servant, as well as to care for the environment. I work in a water management sector, so it's more about balancing the water provision provision as well as the need for the environment. The biggest challenge is that I can't control the water. I need to give everyone the water they need but I can't control it and people always fight about water issues. I'm staying focused because one, it's part of my living and make a living out of it. Then I have, it also makes me me afford other things to fly."
audio_272.wav,3.0,"The best day of my life is my 10th class public exams because I started studying from 8th standard very seriously because of my mom only. She used to study me very hard working woman. So my teachers, my a to-do task very seriously so I started learning very seriously from now from then from 8th class in the public exams I got a 10 by 10 CGPA so that it was a proud moment to me I made my mom proud at that day that was my best day forever I can make my mom proud she used to call me Bangarutalli when I got that award I also got I also got that award from"
audio_1284.wav,3.0,"So my goal, the goal of my life is to join as a data analyst in a well-reported company such as Microsoft, Amazon or Google. The journey to achieve my goal is very complicated. I might face various challenges to achieve the goal such as I need to learn statistics, language and have a good sense of knowledge in the domain I am currently in. With the increasing demand of AI, I need to upgrade my skills day on day. Also, I need to boost up my confidence so that I can answer the questions and create the interview of the company. And that's all. Michael"
audio_1135.wav,3.0,Now I would like to describe my goal in my life and my goal is I want to be an electrical engineer and to serve my service to the people in the field of electrical and electronics engineering. and to take care of my parents and the other goal is to take the responsibilities of all our family's responsibility and to achieve my goal the challenges there would be i would like to focus on my subjects and other curricular activities and some motivational speeches i would like to listen and some other people will model.
